crash_id,date_id,location_id,road_user_id,person_id,crash_type_id,vehicle_involvement_id,national_road_type_id,time,time_of_day,speed_limit,number_fatalities
19923247,D3121,L778,RU1,P72,CT2,VI11,NR5,14:00:00,Day,80.0,1
19921247,D3121,L796,RU1,P83,CT2,VI12,NR5,14:25:00,Day,100.0,1
19922334,D3121,L67,RU4,P169,CT1,VI1,NR5,15:05:00,Day,75.0,1
19921282,D3121,L796,RU2,P15,CT2,VI11,NR5,16:05:00,Day,90.0,1
19921488,D3121,L796,RU2,P154,CT1,VI11,NR5,16:05:00,Day,80.0,1
19921397,D3121,L796,RU1,P100,CT2,VI11,NR5,16:05:00,Day,60.0,1
19922053,D3121,L67,RU4,P48,CT1,VI1,NR5,16:20:00,Day,60.0,1
19921473,D3121,L796,RU1,P37,CT2,VI11,NR5,17:45:00,Day,100.0,1
19921014,D3121,L796,RU5,P189,CT2,VI11,NR5,18:00:00,Night,60.0,1
19925161,D3121,L7,RU1,P122,CT1,VI11,NR5,18:00:00,Night,70.0,1
19921181,D3121,L796,RU4,P82,CT1,VI11,NR5,18:20:00,Night,100.0,1
19923339,D3121,L778,RU4,P16,CT1,VI11,NR5,22:00:00,Night,60.0,1
19921044,D3122,L796,RU2,P116,CT2,VI12,NR5,02:55:00,Night,100.0,1
19922140,D3122,L67,RU1,P117,CT2,VI1,NR5,06:35:00,Day,60.0,1
19921135,D3122,L796,RU1,P82,CT1,VI11,NR5,06:50:00,Day,60.0,1
19923286,D3122,L778,RU4,P139,CT1,VI13,NR5,08:00:00,Day,60.0,1
19926037,D3122,L668,RU1,P1,CT2,VI12,NR5,11:05:00,Day,60.0,1
19922044,D3122,L67,RU1,P193,CT2,VI1,NR5,15:10:00,Day,75.0,1
19921262,D3122,L796,RU4,P65,CT1,VI11,NR5,15:30:00,Day,70.0,1
19922354,D3122,L67,RU1,P21,CT2,VI1,NR5,16:00:00,Day,60.0,1
19921343,D3122,L796,RU2,P51,CT1,VI11,NR5,16:00:00,Day,100.0,1
19922157,D3122,L67,RU4,P191,CT1,VI1,NR5,16:55:00,Day,60.0,1
19921154,D3122,L796,RU1,P26,CT1,VI11,NR5,17:00:00,Day,80.0,1
19922097,D3122,L67,RU3,P26,CT2,VI1,NR5,17:05:00,Day,60.0,1
19922025,D3122,L67,RU3,P52,CT1,VI1,NR5,18:20:00,Night,60.0,1
19921225,D3122,L796,RU4,P153,CT1,VI11,NR5,18:25:00,Night,60.0,1
19923285,D3122,L778,RU1,P27,CT1,VI12,NR5,20:00:00,Night,60.0,1
19922114,D3122,L67,RU1,P143,CT2,VI1,NR5,20:00:00,Night,100.0,1
19923101,D3122,L778,RU1,P52,CT1,VI11,NR5,23:00:00,Night,100.0,2
19923101,D3122,L778,RU2,P77,CT1,VI11,NR5,23:00:00,Night,100.0,2
19921551,D3123,L796,RU1,P52,CT1,VI12,NR5,02:45:00,Night,100.0,1
19921543,D3123,L796,RU2,P42,CT2,VI12,NR5,07:10:00,Day,100.0,4
19921543,D3123,L796,RU1,P76,CT2,VI12,NR5,07:10:00,Day,100.0,4
19921543,D3123,L796,RU2,P8,CT2,VI12,NR5,07:10:00,Day,100.0,4
19921543,D3123,L796,RU2,P92,CT2,VI12,NR5,07:10:00,Day,100.0,4
19922268,D3123,L67,RU4,P105,CT1,VI1,NR5,07:25:00,Day,60.0,1
19922183,D3123,L67,RU4,P36,CT1,VI1,NR5,08:50:00,Day,60.0,1
19921057,D3123,L796,RU1,P103,CT2,VI12,NR5,09:40:00,Day,80.0,1
19923337,D3123,L778,RU2,P159,CT1,VI11,NR5,10:00:00,Day,60.0,1
19921232,D3123,L796,RU1,P48,CT2,VI11,NR5,12:20:00,Day,70.0,1
19924016,D3123,L802,RU1,P118,CT1,VI11,NR5,13:45:00,Day,60.0,1
19921383,D3123,L796,RU1,P85,CT2,VI11,NR5,14:40:00,Day,100.0,1
19923273,D3123,L778,RU8,P13,CT2,VI11,NR5,15:00:00,Day,60.0,2
19923273,D3123,L778,RU3,P51,CT2,VI11,NR5,15:00:00,Day,60.0,2
19923136,D3123,L778,RU3,P92,CT2,VI11,NR5,15:00:00,Day,80.0,1
19921430,D3123,L796,RU3,P74,CT1,VI11,NR5,15:45:00,Day,80.0,1
19924090,D3123,L802,RU3,P34,CT1,VI11,NR5,17:00:00,Day,60.0,1
19922250,D3123,L67,RU8,P9,CT1,VI1,NR5,17:30:00,Day,100.0,2
19922250,D3123,L67,RU3,P26,CT1,VI1,NR5,17:30:00,Day,100.0,2
19923097,D3123,L778,RU4,P143,CT1,VI11,NR5,18:00:00,Night,60.0,1
19924067,D3123,L802,RU4,P73,CT1,VI11,NR5,18:25:00,Night,60.0,1
19922052,D3123,L67,RU3,P24,CT2,VI1,NR5,20:17:00,Night,75.0,1
19922047,D3123,L67,RU4,P82,CT1,VI1,NR5,20:40:00,Night,100.0,1
19923270,D3123,L778,RU2,P58,CT1,VI11,NR5,23:00:00,Night,60.0,1
19921554,D3124,L796,RU1,P51,CT1,VI11,NR5,01:00:00,Night,100.0,1
19922251,D3124,L67,RU4,P6,CT1,VI1,NR5,06:50:00,Day,60.0,1
19923029,D3124,L778,RU4,P111,CT1,VI11,NR5,07:00:00,Day,60.0,1
19921353,D3124,L796,RU1,P148,CT2,VI11,NR5,08:40:00,Day,80.0,2
19921353,D3124,L796,RU2,P93,CT2,VI11,NR5,08:40:00,Day,80.0,2
19921318,D3124,L796,RU2,P187,CT1,VI11,NR5,09:00:00,Day,60.0,1
19923343,D3124,L778,RU1,P146,CT2,VI11,NR5,12:00:00,Day,60.0,1
19921336,D3124,L796,RU1,P6,CT1,VI11,NR5,12:05:00,Day,100.0,1
19924038,D3124,L802,RU1,P3,CT2,VI11,NR5,12:42:00,Day,60.0,1
19921360,D3124,L796,RU1,P167,CT2,VI11,NR5,12:50:00,Day,90.0,1
19921500,D3124,L796,RU1,P174,CT2,VI11,NR5,15:45:00,Day,80.0,1
19921211,D3124,L796,RU3,P22,CT2,VI11,NR5,15:50:00,Day,60.0,1
19921437,D3124,L796,RU3,P117,CT2,VI11,NR5,16:00:00,Day,100.0,1
19921375,D3124,L796,RU2,P182,CT2,VI11,NR5,17:25:00,Day,100.0,2
19921375,D3124,L796,RU1,P12,CT2,VI11,NR5,17:25:00,Day,100.0,2
19925089,D3124,L7,RU2,P125,CT1,VI11,NR5,18:10:00,Night,110.0,1
19923166,D3124,L778,RU3,P32,CT2,VI11,NR5,19:00:00,Night,60.0,1
19923327,D3124,L778,RU4,P25,CT1,VI11,NR5,21:00:00,Night,80.0,1
19921069,D3124,L796,RU4,P128,CT2,VI11,NR5,21:45:00,Night,60.0,1
19921068,D3124,L796,RU1,P24,CT2,VI12,NR5,22:15:00,Night,100.0,1
19921102,D3124,L796,RU2,P25,CT2,VI12,NR5,23:30:00,Night,100.0,2
19921102,D3124,L796,RU1,P22,CT2,VI12,NR5,23:30:00,Night,100.0,2
19921033,D3124,L796,RU3,P32,CT1,VI11,NR5,23:59:00,Night,80.0,1
19923228,D3125,L778,RU2,P52,CT1,VI11,NR5,00:00:00,Night,60.0,1
19923090,D3125,L778,RU1,P82,CT1,VI11,NR5,00:00:00,Night,60.0,1
19921493,D3125,L796,RU1,P102,CT1,VI11,NR5,00:30:00,Night,60.0,1
19921306,D3125,L796,RU4,P58,CT1,VI12,NR5,01:10:00,Night,100.0,1
19923300,D3125,L778,RU4,P92,CT1,VI11,NR5,02:00:00,Night,60.0,1
19921431,D3125,L796,RU1,P82,CT1,VI11,NR5,02:30:00,Night,100.0,1
19922057,D3125,L67,RU4,P40,CT1,VI1,NR5,03:15:00,Night,100.0,1
19921448,D3125,L796,RU1,P103,CT1,VI11,NR5,04:30:00,Night,60.0,1
19921091,D3125,L796,RU1,P22,CT2,VI12,NR5,04:45:00,Night,110.0,1
19923298,D3125,L778,RU3,P52,CT2,VI12,NR5,05:00:00,Night,100.0,1
19923314,D3125,L778,RU1,P13,CT1,VI11,NR5,05:00:00,Night,100.0,1
19921019,D3125,L796,RU1,P69,CT2,VI12,NR5,07:00:00,Day,100.0,2
19921019,D3125,L796,RU2,P52,CT2,VI12,NR5,07:00:00,Day,100.0,2
19921132,D3125,L796,RU2,P134,CT2,VI11,NR5,10:40:00,Day,60.0,1
19922225,D3125,L67,RU2,P15,CT2,VI1,NR5,11:35:00,Day,100.0,1
19922063,D3125,L67,RU3,P102,CT1,VI1,NR5,14:00:00,Day,75.0,1
19922074,D3125,L67,RU4,P125,CT1,VI1,NR5,15:13:00,Day,60.0,1
19922122,D3125,L67,RU3,P72,CT2,VI1,NR5,15:30:00,Day,100.0,1
19921035,D3125,L796,RU1,P53,CT2,VI11,NR5,17:00:00,Day,60.0,1
19921483,D3125,L796,RU1,P77,CT2,VI11,NR5,18:10:00,Night,100.0,1
19925102,D3125,L7,RU1,P56,CT2,VI11,NR5,20:15:00,Night,110.0,1
19925113,D3125,L7,RU1,P20,CT1,VI11,NR5,22:30:00,Night,110.0,1
19921574,D3125,L796,RU4,P69,CT1,VI11,NR5,23:25:00,Night,80.0,1
19921374,D3126,L796,RU1,P58,CT1,VI11,NR5,00:01:00,Night,100.0,1
19923018,D3126,L778,RU1,P2,CT2,VI11,NR5,01:00:00,Night,80.0,2
19923018,D3126,L778,RU2,P9,CT2,VI11,NR5,01:00:00,Night,80.0,2
19922125,D3126,L67,RU1,P9,CT1,VI1,NR5,03:10:00,Night,100.0,1
19926041,D3126,L668,RU4,P16,CT1,VI11,NR5,04:05:00,Night,100.0,1
19923297,D3126,L778,RU2,P152,CT2,VI12,NR5,10:00:00,Day,100.0,2
19923297,D3126,L778,RU1,P28,CT2,VI12,NR5,10:00:00,Day,100.0,2
19921567,D3126,L796,RU8,P10,CT2,VI11,NR5,14:00:00,Day,80.0,2
19921567,D3126,L796,RU3,P107,CT2,VI11,NR5,14:00:00,Day,80.0,2
19924083,D3126,L802,RU1,P117,CT2,VI11,NR5,14:10:00,Day,100.0,1
19925144,D3126,L7,RU2,P37,CT1,VI11,NR5,14:50:00,Day,60.0,1
19923183,D3126,L778,RU1,P160,CT1,VI11,NR5,15:00:00,Day,100.0,1
19923098,D3126,L778,RU2,P182,CT1,VI11,NR5,18:00:00,Night,100.0,1
19924135,D3126,L802,RU3,P22,CT1,VI11,NR5,18:35:00,Night,110.0,1
19923043,D3126,L778,RU1,P69,CT1,VI11,NR5,19:00:00,Night,100.0,1
19924018,D3126,L802,RU2,P81,CT1,VI11,NR5,20:30:00,Night,110.0,1
19923249,D3126,L778,RU1,P51,CT1,VI11,NR5,21:00:00,Night,100.0,1
19921156,D3126,L796,RU1,P8,CT1,VI11,NR5,21:45:00,Night,100.0,1
19923342,D3126,L778,RU2,P135,CT1,VI11,NR5,22:00:00,Night,100.0,1
19921216,D3126,L796,RU1,P74,CT1,VI11,NR5,22:30:00,Night,100.0,1
19924030,D3126,L802,RU1,P27,CT1,VI11,NR5,22:50:00,Night,80.0,1
19924034,D3127,L802,RU2,P58,CT1,VI11,NR5,01:35:00,Night,60.0,1
19921073,D3127,L796,RU2,P14,CT1,VI12,NR5,02:20:00,Night,100.0,1
19922298,D3127,L67,RU1,P25,CT1,VI2,NR5,06:00:00,Day,100.0,1
19922198,D3127,L67,RU1,P154,CT2,VI1,NR5,06:20:00,Day,75.0,2
19922198,D3127,L67,RU2,P52,CT2,VI1,NR5,06:20:00,Day,75.0,2
19921100,D3127,L796,RU1,P22,CT2,VI12,NR5,07:05:00,Day,100.0,1
19923357,D3127,L778,RU5,P65,CT2,VI11,NR5,08:00:00,Day,60.0,1
19922021,D3127,L67,RU2,P183,CT2,VI1,NR5,08:00:00,Day,60.0,1
19923014,D3127,L778,RU2,P163,CT2,VI11,NR5,13:00:00,Day,60.0,1
19921552,D3127,L796,RU1,P82,CT1,VI11,NR5,13:00:00,Day,60.0,1
19921449,D3127,L796,RU1,P9,CT1,VI11,NR5,14:00:00,Day,100.0,1
19921562,D3127,L796,RU1,P39,CT1,VI11,NR5,14:35:00,Day,100.0,2
19921562,D3127,L796,RU2,P32,CT1,VI11,NR5,14:35:00,Day,100.0,2
19924101,D3127,L802,RU1,P24,CT1,VI11,NR5,17:15:00,Day,110.0,2
19924101,D3127,L802,RU2,P32,CT1,VI11,NR5,17:15:00,Day,110.0,2
19924024,D3127,L802,RU4,P6,CT1,VI13,NR5,17:16:00,Day,60.0,1
19921295,D3127,L796,RU2,P146,CT2,VI11,NR5,18:00:00,Night,60.0,1
19922223,D3127,L67,RU4,P87,CT2,VI1,NR5,19:10:00,Night,60.0,1
19922345,D3127,L67,RU1,P157,CT2,VI1,NR5,21:20:00,Night,100.0,1
19921389,D3127,L796,RU1,P82,CT2,VI11,NR5,23:50:00,Night,80.0,1
19922173,D3128,L67,RU1,P56,CT1,VI1,NR5,00:20:00,Night,100.0,1
19921151,D3128,L796,RU1,P102,CT2,VI11,NR5,06:40:00,Day,80.0,1
19921113,D3128,L796,RU2,P87,CT1,VI11,NR5,07:00:00,Day,60.0,1
19921456,D3128,L796,RU1,P82,CT2,VI11,NR5,07:30:00,Day,100.0,1
19923192,D3128,L778,RU1,P175,CT2,VI11,NR5,08:00:00,Day,100.0,1
19922070,D3128,L67,RU4,P100,CT1,VI1,NR5,08:35:00,Day,60.0,1
19923157,D3128,L778,RU5,P144,CT2,VI13,NR5,09:00:00,Day,20.0,1
19921248,D3128,L796,RU1,P72,CT2,VI12,NR5,09:15:00,Day,60.0,1
19921293,D3128,L796,RU4,P79,CT2,VI12,NR5,10:05:00,Day,60.0,1
19925071,D3128,L7,RU1,P11,CT1,VI11,NR5,11:50:00,Day,80.0,1
19922304,D3128,L67,RU2,P159,CT2,VI1,NR5,12:00:00,Day,100.0,1
19923078,D3128,L778,RU4,P153,CT1,VI11,NR5,13:00:00,Day,60.0,1
19921285,D3128,L796,RU1,P107,CT2,VI12,NR5,14:20:00,Day,100.0,1
19921147,D3128,L796,RU1,P27,CT2,VI11,NR5,14:35:00,Day,100.0,1
19921023,D3128,L796,RU4,P38,CT1,VI11,NR5,18:00:00,Night,60.0,1
19921495,D3128,L796,RU1,P48,CT2,VI11,NR5,18:15:00,Night,60.0,1
19921153,D3128,L796,RU1,P151,CT2,VI11,NR5,21:40:00,Night,80.0,1
19923048,D3128,L778,RU1,P9,CT2,VI11,NR5,23:00:00,Night,80.0,1
19923115,D3128,L778,RU4,P9,CT1,VI12,NR5,23:00:00,Night,80.0,1
19921387,D3129,L796,RU1,P37,CT2,VI11,NR5,03:30:00,Night,100.0,3
19921387,D3129,L796,RU2,P26,CT2,VI11,NR5,03:30:00,Night,100.0,3
19921387,D3129,L796,RU1,P98,CT2,VI11,NR5,03:30:00,Night,100.0,3
19921266,D3129,L796,RU1,P51,CT1,VI12,NR5,04:10:00,Night,100.0,1
19922161,D3129,L67,RU1,P58,CT2,VI1,NR5,06:45:00,Day,75.0,1
19923272,D3129,L778,RU5,P169,CT2,VI11,NR5,07:00:00,Day,60.0,1
19923220,D3129,L778,RU5,P102,CT1,VI11,NR5,10:00:00,Day,100.0,1
19923177,D3129,L778,RU2,P174,CT2,VI11,NR5,11:00:00,Day,80.0,1
19926021,D3129,L668,RU1,P147,CT2,VI11,NR5,13:30:00,Day,100.0,1
19922061,D3129,L67,RU3,P58,CT2,VI1,NR5,16:35:00,Day,75.0,1
19923352,D3129,L778,RU3,P77,CT1,VI11,NR5,17:00:00,Day,60.0,1
19922234,D3129,L67,RU1,P26,CT1,VI1,NR5,17:00:00,Day,100.0,1
19921505,D3129,L796,RU1,P167,CT1,VI11,NR5,17:45:00,Day,100.0,1
19922058,D3129,L67,RU4,P180,CT1,VI1,NR5,18:35:00,Night,90.0,1
19922283,D3129,L67,RU4,P35,CT2,VI1,NR5,18:40:00,Night,100.0,1
19923147,D3129,L778,RU2,P34,CT1,VI11,NR5,19:00:00,Night,100.0,1
19921312,D3129,L796,RU1,P16,CT2,VI11,NR5,19:40:00,Night,100.0,1
19923072,D3129,L778,RU2,P86,CT2,VI11,NR5,20:00:00,Night,60.0,1
19926005,D3129,L668,RU2,P102,CT1,VI11,NR5,22:50:00,Night,60.0,1
19923134,D3130,L778,RU2,P26,CT2,VI11,NR5,04:00:00,Night,80.0,1
19923170,D3130,L778,RU1,P103,CT2,VI11,NR5,07:00:00,Day,100.0,1
19923315,D3130,L778,RU3,P25,CT1,VI11,NR5,09:00:00,Day,100.0,1
19921024,D3130,L796,RU2,P94,CT2,VI11,NR5,11:15:00,Day,100.0,1
19923074,D3130,L778,RU1,P33,CT2,VI11,NR5,12:00:00,Day,100.0,1
19922295,D3130,L67,RU4,P138,CT1,VI1,NR5,12:28:00,Day,60.0,1
19923296,D3130,L778,RU2,P43,CT2,VI12,NR5,15:00:00,Day,100.0,1
19922123,D3130,L67,RU4,P24,CT1,VI2,NR5,15:40:00,Day,60.0,1
19921097,D3130,L796,RU1,P100,CT1,VI11,NR5,15:45:00,Day,110.0,1
19921125,D3130,L796,RU4,P181,CT1,VI11,NR5,15:45:00,Day,100.0,1
19924014,D3130,L802,RU1,P25,CT1,VI11,NR5,16:44:00,Day,100.0,1
19921354,D3130,L796,RU1,P192,CT1,VI11,NR5,17:15:00,Day,100.0,2
19921354,D3130,L796,RU2,P176,CT1,VI11,NR5,17:15:00,Day,100.0,2
19922364,D3130,L67,RU3,P102,CT2,VI1,NR5,17:59:00,Day,60.0,1
19921253,D3130,L796,RU1,P69,CT1,VI11,NR5,19:00:00,Night,60.0,1
19921321,D3130,L796,RU3,P18,CT2,VI11,NR5,21:25:00,Night,60.0,1
19924102,D3130,L802,RU1,P16,CT1,VI11,NR5,21:45:00,Night,100.0,1
19923113,D3130,L778,RU2,P16,CT2,VI11,NR5,22:00:00,Night,60.0,1
19921220,D3130,L796,RU1,P118,CT1,VI11,NR5,22:43:00,Night,100.0,1
19923254,D3131,L778,RU1,P25,CT2,VI11,NR5,04:00:00,Night,100.0,1
19925020,D3131,L7,RU1,P151,CT1,VI11,NR5,08:35:00,Day,90.0,1
19923263,D3131,L778,RU4,P138,CT1,VI11,NR5,09:00:00,Day,60.0,1
19922281,D3131,L67,RU2,P92,CT1,VI1,NR5,09:20:00,Day,60.0,1
19923022,D3131,L778,RU1,P32,CT1,VI11,NR5,12:00:00,Day,100.0,1
19921150,D3131,L796,RU2,P172,CT1,VI11,NR5,13:00:00,Day,100.0,2
19921150,D3131,L796,RU2,P18,CT1,VI11,NR5,13:00:00,Day,100.0,2
19922194,D3131,L67,RU1,P63,CT2,VI2,NR5,13:15:00,Day,100.0,1
19925153,D3131,L7,RU2,P69,CT1,VI11,NR5,14:00:00,Day,110.0,3
19925153,D3131,L7,RU1,P152,CT1,VI11,NR5,14:00:00,Day,110.0,3
19925153,D3131,L7,RU2,P82,CT1,VI11,NR5,14:00:00,Day,110.0,3
19921277,D3131,L796,RU4,P72,CT2,VI11,NR5,15:25:00,Day,60.0,1
19923105,D3131,L778,RU4,P48,CT1,VI11,NR5,16:00:00,Day,60.0,1
19924012,D3131,L802,RU3,P25,CT1,VI11,NR5,16:45:00,Day,110.0,1
19921077,D3131,L796,RU2,P203,CT2,VI11,NR5,16:55:00,Day,100.0,3
19921077,D3131,L796,RU2,P123,CT2,VI11,NR5,16:55:00,Day,100.0,3
19921077,D3131,L796,RU1,P32,CT2,VI11,NR5,16:55:00,Day,100.0,3
19921028,D3131,L796,RU4,P27,CT1,VI12,NR5,20:00:00,Night,100.0,1
19923051,D3131,L778,RU1,P52,CT2,VI11,NR5,20:00:00,Night,80.0,1
19924031,D3131,L802,RU3,P72,CT1,VI11,NR5,22:10:00,Night,80.0,1
19923243,D3132,L778,RU1,P77,CT1,VI11,NR5,00:00:00,Night,100.0,1
19925093,D3132,L7,RU1,P52,CT1,VI11,NR5,00:15:00,Night,80.0,1
19921452,D3132,L796,RU1,P26,CT1,VI11,NR5,00:20:00,Night,100.0,1
19924010,D3132,L802,RU4,P102,CT1,VI11,NR5,00:25:00,Night,80.0,1
19924074,D3132,L802,RU4,P26,CT1,VI11,NR5,01:20:00,Night,80.0,1
19921518,D3132,L796,RU4,P102,CT1,VI11,NR5,01:45:00,Night,60.0,1
19921310,D3132,L796,RU3,P92,CT1,VI11,NR5,02:00:00,Night,70.0,1
19923193,D3132,L778,RU3,P77,CT1,VI11,NR5,03:00:00,Night,60.0,1
19921396,D3132,L796,RU4,P58,CT1,VI11,NR5,04:45:00,Night,60.0,1
19925082,D3132,L7,RU1,P98,CT2,VI11,NR5,06:30:00,Day,90.0,1
19923125,D3132,L778,RU2,P102,CT2,VI11,NR5,09:00:00,Day,100.0,2
19923125,D3132,L778,RU1,P52,CT2,VI11,NR5,09:00:00,Day,100.0,2
19921463,D3132,L796,RU2,P62,CT1,VI11,NR5,09:45:00,Day,100.0,1
19924134,D3132,L802,RU1,P28,CT2,VI11,NR5,09:59:00,Day,60.0,1
19921291,D3132,L796,RU1,P24,CT2,VI11,NR5,10:35:00,Day,80.0,2
19921291,D3132,L796,RU2,P81,CT2,VI11,NR5,10:35:00,Day,80.0,2
19925047,D3132,L7,RU2,P155,CT1,VI11,NR5,11:00:00,Day,60.0,2
19925047,D3132,L7,RU1,P99,CT1,VI11,NR5,11:00:00,Day,60.0,2
19923289,D3132,L778,RU1,P2,CT1,VI11,NR5,12:00:00,Day,70.0,1
19923268,D3132,L778,RU4,P98,CT1,VI11,NR5,13:00:00,Day,100.0,1
19921207,D3132,L796,RU1,P80,CT2,VI11,NR5,13:20:00,Day,100.0,2
19921207,D3132,L796,RU2,P201,CT2,VI11,NR5,13:20:00,Day,100.0,2
19924138,D3132,L802,RU1,P3,CT1,VI11,NR5,14:15:00,Day,110.0,1
19924076,D3132,L802,RU1,P7,CT2,VI11,NR5,14:30:00,Day,100.0,1
19923266,D3132,L778,RU4,P189,CT1,VI11,NR5,15:00:00,Day,60.0,1
19923280,D3132,L778,RU1,P77,CT1,VI11,NR5,16:00:00,Day,60.0,1
19924064,D3132,L802,RU1,P6,CT1,VI11,NR5,16:40:00,Day,100.0,1
19925003,D3132,L7,RU2,P135,CT2,VI11,NR5,18:00:00,Night,110.0,1
19923103,D3132,L778,RU1,P53,CT1,VI12,NR5,19:00:00,Night,100.0,1
19923275,D3132,L778,RU8,P88,CT1,VI11,NR5,21:00:00,Night,60.0,1
19923073,D3132,L778,RU2,P51,CT1,VI11,NR5,21:00:00,Night,100.0,1
19922252,D3132,L67,RU1,P146,CT1,VI1,NR5,22:00:00,Night,100.0,1
19923054,D3133,L778,RU4,P151,CT2,VI11,NR5,00:00:00,Night,100.0,1
19921417,D3133,L796,RU2,P77,CT1,VI11,NR5,01:00:00,Night,100.0,1
19921099,D3133,L796,RU2,P179,CT2,VI11,NR5,01:50:00,Night,70.0,1
19921363,D3133,L796,RU3,P102,CT1,VI11,NR5,02:00:00,Night,60.0,1
19924068,D3133,L802,RU2,P96,CT1,VI11,NR5,05:15:00,Night,60.0,3
19924068,D3133,L802,RU2,P58,CT1,VI11,NR5,05:15:00,Night,60.0,3
19924068,D3133,L802,RU2,P26,CT1,VI11,NR5,05:15:00,Night,60.0,3
19921235,D3133,L796,RU1,P40,CT1,VI11,NR5,05:35:00,Night,60.0,1
19924116,D3133,L802,RU1,P39,CT1,VI11,NR5,05:45:00,Night,100.0,1
19924123,D3133,L802,RU2,P21,CT1,VI11,NR5,08:50:00,Day,110.0,1
19921221,D3133,L796,RU3,P92,CT1,VI11,NR5,09:00:00,Day,100.0,1
19921546,D3133,L796,RU4,P180,CT1,VI11,NR5,10:50:00,Day,80.0,1
19921095,D3133,L796,RU1,P143,CT1,VI11,NR5,11:00:00,Day,100.0,1
19921040,D3133,L796,RU1,P3,CT2,VI11,NR5,13:10:00,Day,60.0,1
19921148,D3133,L796,RU2,P69,CT2,VI11,NR5,13:30:00,Day,100.0,2
19921148,D3133,L796,RU2,P58,CT2,VI11,NR5,13:30:00,Day,100.0,2
19923307,D3133,L778,RU3,P74,CT1,VI11,NR5,14:00:00,Day,60.0,1
19921320,D3133,L796,RU2,P64,CT1,VI11,NR5,15:55:00,Day,60.0,1
19922237,D3133,L67,RU4,P146,CT1,VI1,NR5,17:55:00,Day,60.0,1
19922288,D3133,L67,RU1,P99,CT2,VI1,NR5,19:30:00,Night,60.0,1
19922269,D3133,L67,RU2,P58,CT1,VI1,NR5,20:20:00,Night,90.0,1
19922347,D3133,L67,RU1,P40,CT2,VI2,NR5,20:25:00,Night,100.0,1
19922306,D3133,L67,RU2,P201,CT2,VI1,NR5,23:30:00,Night,100.0,1
19922275,D3134,L67,RU4,P26,CT1,VI1,NR5,00:30:00,Night,60.0,1
19921528,D3134,L796,RU3,P51,CT2,VI11,NR5,04:00:00,Night,70.0,1
19923176,D3134,L778,RU4,P72,CT2,VI12,NR5,06:00:00,Day,60.0,1
19921526,D3134,L796,RU2,P177,CT1,VI11,NR5,06:00:00,Day,100.0,1
19923033,D3134,L778,RU5,P102,CT2,VI13,NR5,07:00:00,Day,60.0,1
19921512,D3134,L796,RU2,P58,CT1,VI11,NR5,08:04:00,Day,110.0,1
19923239,D3134,L778,RU1,P2,CT2,VI11,NR5,09:00:00,Day,100.0,1
19922106,D3134,L67,RU4,P118,CT1,VI1,NR5,09:10:00,Day,60.0,1
19925063,D3134,L7,RU1,P111,CT2,VI11,NR5,09:50:00,Day,70.0,1
19923248,D3134,L778,RU4,P143,CT1,VI11,NR5,11:00:00,Day,60.0,1
19922195,D3134,L67,RU4,P46,CT1,VI1,NR5,11:20:00,Day,75.0,1
19925139,D3134,L7,RU2,P161,CT2,VI11,NR5,12:10:00,Day,110.0,1
19924065,D3134,L802,RU4,P106,CT2,VI11,NR5,13:10:00,Day,60.0,1
19921453,D3134,L796,RU4,P137,CT1,VI11,NR5,13:30:00,Day,60.0,1
19922229,D3134,L67,RU1,P37,CT2,VI1,NR5,13:40:00,Day,60.0,1
19923096,D3134,L778,RU4,P131,CT1,VI11,NR5,15:00:00,Day,60.0,1
19921101,D3134,L796,RU2,P158,CT2,VI11,NR5,15:15:00,Day,100.0,3
19921101,D3134,L796,RU1,P77,CT2,VI11,NR5,15:15:00,Day,100.0,3
19921101,D3134,L796,RU2,P183,CT2,VI11,NR5,15:15:00,Day,100.0,3
19925048,D3134,L7,RU1,P128,CT1,VI11,NR5,15:36:00,Day,60.0,1
19924109,D3134,L802,RU4,P155,CT1,VI11,NR5,15:50:00,Day,80.0,1
19922026,D3134,L67,RU4,P144,CT1,VI1,NR5,16:00:00,Day,75.0,1
19925052,D3134,L7,RU2,P129,CT1,VI11,NR5,16:20:00,Day,110.0,1
19923031,D3134,L778,RU4,P79,CT1,VI11,NR5,17:00:00,Day,60.0,1
19923041,D3134,L778,RU3,P117,CT2,VI11,NR5,18:00:00,Night,60.0,1
19926020,D3134,L668,RU2,P54,CT1,VI11,NR5,23:22:00,Night,60.0,1
19923295,D3135,L778,RU2,P67,CT1,VI11,NR5,05:00:00,Night,100.0,1
19923335,D3135,L778,RU4,P134,CT1,VI11,NR5,08:00:00,Day,60.0,1
19922236,D3135,L67,RU2,P135,CT2,VI1,NR5,09:25:00,Day,100.0,1
19921140,D3135,L796,RU1,P38,CT2,VI11,NR5,10:45:00,Day,100.0,2
19921140,D3135,L796,RU2,P5,CT2,VI11,NR5,10:45:00,Day,100.0,2
19921520,D3135,L796,RU1,P10,CT2,VI11,NR5,10:50:00,Day,100.0,1
19921173,D3135,L796,RU4,P111,CT1,VI11,NR5,12:50:00,Day,60.0,1
19921379,D3135,L796,RU1,P117,CT2,VI12,NR5,13:50:00,Day,100.0,2
19921379,D3135,L796,RU2,P167,CT2,VI12,NR5,13:50:00,Day,100.0,2
19922075,D3135,L67,RU1,P15,CT2,VI1,NR5,14:05:00,Day,60.0,1
